rsmi,psmi,ea,dh
[C:1]([C@@:2]1([H:11])[C:3]([H:12])([H:13])[O:4][C@:5]([C:6]([H:15])([H:16])[H:17])([H:14])[C:7]1([H:18])[H:19])([H:8])([H:9])[H:10],[C:1]([C@@:2]1([H:11])[C@@:5]([O:4][C:3]([H:12])([H:13])[H:14])([C:6]([H:15])([H:16])[H:17])[C:7]1([H:18])[H:19])([H:8])([H:9])[H:10],126.097027492736,26.5588218439219
[O:1]=[C:2]1[C:3]([H:7])([H:8])[C:4]([H:9])([H:10])[O:5][C:6]1([H:11])[H:12],[O:1]=[C:2]=[C:3]([C:4]([H:8])([H:9])[H:10])[H:7].[O:5]=[C:6]([H:11])[H:12],100.199434092983,24.0919661962011
[C:1]([C@@:2]1([H:10])[C@@:3]2([H:11])[C:4]([H:12])([H:13])[O:5][C@@:6]12[H:14])([H:7])([H:8])[H:9],[C:1]([C@@:6]1([H:14])[C:2]([H:10])=[C:3]([H:11])[C:4]([H:12])([H:13])[O:5]1)([H:7])([H:8])[H:9],96.72027211837492,-29.8556297223572
[N:1]([c:2]1[c:3]([H:10])[c:4]([H:11])[c:5]([O:6][H:12])[n:7]1[H:13])([H:8])[H:9],[N+:1]([C-:2]1[C:3]([H:10])=[C:4]=[C:5]([O:6][H:12])[N:7]1[H:13])([H:8])([H:9])[H:11],143.229947305326,97.8825929272689
[O:1]([C@@:2]1([H:8])[C:3]([H:9])([H:10])[N:4]([H:11])[C:5]1=[O:6])[H:7],[O+:1](=[C-:2][C:3]([N:4]([C:5](=[O:6])[H:8])[H:11])([H:9])[H:10])[H:7],79.7827682085797,42.38305884540621
[O:1]=[C:2]([C:3]1([C:6](=[O:7])[H:11])[C:4]([H:9])([H:10])[O:5]1)[H:8],[O:1]=[C:2]([C:3]([C:4][H:9])([O:5][H:10])[C:6](=[O:7])[H:11])[H:8],73.28923603856191,63.9029784835719
[N:1]([C:2](=[O:3])[O:4]/[C:5](=[N:6]/[H:10])[H:9])([H:7])[H:8],[N:1](=[C:2]=[O:3])[H:8].[O:4]=[C:5]([N:6]([H:7])[H:10])[H:9],14.9306503630635,-4.79679451170836
[N:1]([C:2](=[O:3])[C:4]([C:5](=[O:6])[H:11])([H:9])[H:10])([H:7])[H:8],[N:1](/[C:2]([O:3][H:10])=[C:4](/[C:5](=[O:6])[H:11])[H:9])([H:7])[H:8],52.944254972849,14.955084960606802
[C:1]1([H:7])([H:8])[C@@:2]2([H:9])[O:3][C:4]([H:10])=[N:5][C@@:6]12[H:11],[C:1]1([H:7])([H:8])[C@@:2]2([H:9])[O:3][C@:4]2([H:10])[N:5]=[C:6]1[H:11],97.1074826294782,94.3998433230325
[C:1]([C:2]([N:3]([C:4](=[O:5])[O:6][C:7]([H:14])([H:15])[H:16])[H:13])([H:11])[H:12])([H:8])([H:9])[H:10],[C:1](=[C:2](/[N:3]=[C:4](\[O:5][H:11])[O:6][C:7]([H:14])([H:15])[H:16])[H:12])([H:8])[H:10].[H:9][H:13],111.451637418992,54.1887124688365
[C:1]([N:2]1[C:3]([H:10])([H:11])[C:4]([H:12])([H:13])[C:5]1=[O:6])([H:7])([H:8])[H:9],[C:1]([N:2]=[C:3]([H:10])[H:11])([H:7])([H:8])[H:9].[C:4](=[C:5]=[O:6])([H:12])[H:13],59.324148122331,33.5081041783165
[N:1]([C:2](=[O:3])[C@@:4]1([H:9])[C:5]([H:10])([H:11])[O:6]1)([H:7])[H:8],[N:1]([C@@:2]1([C:4](=[O:6])[H:9])[O:3][C:5]1([H:10])[H:11])([H:7])[H:8],65.2164437569606,18.945835622026895
[C:1]([O:2][C:3]([C:4]([O:5][H:13])([H:11])[H:12])([H:9])[H:10])([H:6])([H:7])[H:8],[C:1]1([H:6])([H:7])[O:2][C:3]([H:9])([H:10])[C:4]1([H:11])[H:12].[O:5]([H:8])[H:13],102.656627519415,12.0507202661767
[O:1]=[C:2]1[C:3]([H:8])([H:9])[O:4][C@@:5]2([H:10])[C:6]([H:11])([H:12])[C@@:7]12[H:13],[O:1]([C:2]1=[C:3]([H:8])[O:4][C@@:5]2([H:10])[C:6]([H:11])([H:12])[C@@:7]12[H:13])[H:9],72.43854977093679,15.6170947327331
[C:1]([C:2]1=[C:3]([H:10])[C:4]([H:11])([H:12])[C:5]([H:13])([H:14])[C:6]1([H:15])[H:16])([H:7])([H:8])[H:9],[C:1]([C:2]1=[C:6]([H:16])[C:5]([H:13])([H:14])[C:4]([H:11])=[C:3]1[H:10])([H:7])([H:8])[H:9].[H:12][H:15],61.6463865752227,25.460239176748
[c:1]1([H:7])[n:2][n:3][n:4][c:5]([H:8])[n:6]1,[C:1](#[N+:2][N-:3][N:4]=[C:5]=[N:6][H:8])[H:7],122.192232545105,57.3157932142519
[O:1]([C:2]([C:3]1([H:10])[C:4]([H:11])([H:12])[C:5]([H:13])([H:14])[C:6]1([H:15])[H:16])([H:8])[H:9])[H:7],[O:1]=[C:2]([C:3]([C:4]([C:5]([C:6]([H:7])([H:15])[H:16])([H:13])[H:14])([H:11])[H:12])([H:8])[H:10])[H:9],80.2560082991769,-17.0156714552927
[C:1]([C@@:2]1([H:11])[O:3][C@@:4]2([H:12])[C:5]([H:13])([H:14])[C:6]([H:15])([H:16])[C@@:7]12[H:17])([H:8])([H:9])[H:10],[C:1]([C@@:2]1([H:11])[O:3][C@:4]1([C:5]([C:6]([C:7][H:17])([H:15])[H:16])([H:13])[H:14])[H:12])([H:8])([H:9])[H:10],89.6479583371045,76.244763939508
[C:1]([c:2]1[c:3]([H:11])[c:4]([C:5]([H:12])([H:13])[H:14])[c:6]([H:15])[n:7]1[H:16])([H:8])([H:9])[H:10],[C:1]([C:2]1=[C-:3][C@@:4]([C:5]([H:12])([H:13])[H:14])([H:11])[C+:6]([H:15])[N:7]1[H:16])([H:8])([H:9])[H:10],81.54857549723191,78.85742117188359
[C:1]([N:2]1[C:3]([H:10])([H:11])[C:4]([O:5][H:13])([H:12])[C:6]1([H:14])[H:15])([H:7])([H:8])[H:9],[C:1]([N:2]1[C:3]([H:10])([H:11])[C:4]([H:12])=[C:6]1[H:15])([H:7])([H:8])[H:9].[O:5]([H:13])[H:14],76.8763976980707,12.1052779818583
[C:1]([C:2]([C@@:3]([O:4][H:14])([C:5]([C:6](=[O:7])[H:17])([H:15])[H:16])[H:13])([H:11])[H:12])([H:8])([H:9])[H:10],[C:1]([C:2]([C@@:3]1([H:13])[O:4][C@@:6]([O:7][H:14])([H:17])[C:5]1([H:15])[H:16])([H:11])[H:12])([H:8])([H:9])[H:10],51.262505869454095,12.818645704723
[O:1]([C@@:2]1([H:9])[C:3]([H:10])([H:11])[N:4]([H:12])[C:5]([H:13])([H:14])[C:6]1=[O:7])[H:8],[H:11][H:13].[O:1]([C@@:2]1([H:9])[C+:3]([H:10])[N:4]([H:12])[C:5]([H:14])=[C:6]1[O-:7])[H:8],63.4721804251845,45.74661995365111
[C:1]([C@@:2]1([H:10])[O:3][C@:4]1([C:5](=[O:6])[H:12])[H:11])([H:7])([H:8])[H:9],[C:1]([C:2]1=[O+:3][C@:4]1([C-:5]([O:6][H:10])[H:12])[H:11])([H:7])([H:8])[H:9],108.785359538026,72.9695537318658
[C:1]([C@:2]12[C:3]([H:11])([H:12])[C@@:4]1([H:13])[C@@:5]1([H:14])[N:6]([H:15])[C@@:7]21[H:16])([H:8])([H:9])[H:10],[C:1]([C@:2]12[C:3]([H:11])([H:12])[C@@:4]1([H:13])[C@:5]2([N:6]([C:7][H:16])[H:15])[H:14])([H:8])([H:9])[H:10],61.514671146105606,20.710422041364
[O:1]([C@@:2]1([H:8])[C:3]([H:9])([H:10])[C@:4]1([C:5](=[O:6])[H:12])[H:11])[H:7],[O:1]([C@@:2]1([H:8])[C:3]([H:9])([H:10])[C:4]([H:11])=[C:5]([H:12])[O:6]1)[H:7],38.219653008103705,-11.0689028654158
[C:1]1([H:7])([H:8])[C@@:2]2([H:9])[C@:3]1([H:10])[C@@:4]1([H:11])[N:5]([H:12])[C@@:6]21[H:13],[C:1]1([H:7])([H:8])[C:2]([C@@:6]2([H:13])[C:4][N:5]2[H:12])([H:9])[C:3]1([H:10])[H:11],63.4995490741123,11.9028081721441
[C:1](#[C:2][C:3]#[C:4][C@@:5]1([H:9])[C:6]([H:10])([H:11])[O:7]1)[H:8],[C:1](=[C:2]=[C:3]=[C:4]=[C:5]1[C:6]([H:10])([H:11])[O:7]1)([H:8])[H:9],83.23971532940621,10.326335232508
[N:1]#[C:2][C:3]#[N:4],[N+:1](#[C-:2])[N+:4]#[C-:3],109.019569165299,67.0471636951298
[C:1]([C@@:2]1([H:11])[C:3]([H:12])([H:13])[C@@:4]2([H:14])[O:5][C:6]([H:15])([H:16])[C@@:7]12[H:17])([H:8])([H:9])[H:10],[C:1]([C:2](=[C:3]([H:12])[H:13])[H:11])([H:8])([H:9])[H:10].[C:4]1([H:14])=[C:7]([H:17])[C:6]([H:15])([H:16])[O:5]1,87.82066042705509,21.6653530026275
[C:1]([C:2]1([H:11])[C:3]([H:12])([H:13])[C:4]2([C:5]([H:14])([H:15])[C:6]2([H:16])[H:17])[C:7]1([H:18])[H:19])([H:8])([H:9])[H:10],[C:1]([C:2]([C:3]([C:4]1=[C:5]([H:14])[C:6]1([H:16])[H:17])([H:12])[H:13])=[C:7]([H:18])[H:19])([H:8])([H:9])[H:10].[H:11][H:15],133.286936100097,49.312470769781
[C:1]([C:2]([C:3](=[O:4])[C:5]#[C:6][C:7]([H:13])([H:14])[H:15])([H:11])[H:12])([H:8])([H:9])[H:10],[C:1](=[C:2]([H:11])[H:12])([H:9])[H:10].[C:3](#[O+:4])[C:5](=[C-:6][C:7]([H:13])([H:14])[H:15])[H:8],78.64497198193149,62.8507038009391
[N:1](=[C:2]1/[C:3]([H:8])([H:9])[C:4]([H:10])([H:11])[C:5]([H:12])([H:13])[O:6]1)\[H:7],[C:3](=[C:4]([H:10])[H:11])([H:8])[H:9].[C:5](=[O:6])([H:12])[H:13].[N:1](=[C:2])[H:7],101.282111828375,58.0190787469088
[C:1]([O:2][C:3]([C:4]([H:11])([H:12])[H:13])([C:5]([H:14])([H:15])[H:16])[C:6](=[O:7])[H:17])([H:8])([H:9])[H:10],[C:1]([O:2][C:3]([C:4]([H:11])([H:12])[H:13])([C:5]([H:14])([H:15])[H:16])[C:6][O:7][H:17])([H:8])([H:9])[H:10],80.9893815954007,52.371546312232894
[C:1]([C@@:2]1([C:3]([C:4]#[N:5])([H:11])[H:12])[C:6]([H:13])([H:14])[N:7]1[H:15])([H:8])([H:9])[H:10],[C:1]([C:2](=[C:3]([H:11])[H:12])[C:4]#[N:5])([H:8])([H:9])[H:10].[C:6](=[N:7][H:15])([H:13])[H:14],104.215717369027,10.7569660571376
[C:1]([C:2]12[C:3]([H:11])([H:12])[C:4]([H:13])([C:5]1([H:14])[H:15])[O:6][C:7]2([H:16])[H:17])([H:8])([H:9])[H:10],[C:1]([C:5]([C@:4]1([H:13])[C:3]([H:11])([H:12])[C:2][C:7]([H:16])([H:17])[O:6]1)([H:14])[H:15])([H:8])([H:9])[H:10],118.286372283879,50.3453720721386
[C:1]([C@@:2]1([H:11])[C:3]([H:12])([H:13])[C@@:4]2([H:14])[O:5][C:6]([H:15])([H:16])[C@@:7]12[H:17])([H:8])([H:9])[H:10],[C:1]([C:2]([C:3]([C@@:4]1([H:14])[O:5][C:6]([H:15])([H:16])[C:7]1)([H:12])[H:13])([H:11])[H:17])([H:8])([H:9])[H:10],75.2660074483143,62.210801883333
[C:1]([C@@:2]1([H:11])[C:3]([H:12])([H:13])[N:4]([C:5]([H:14])([H:15])[H:16])[C:6]1=[O:7])([H:8])([H:9])[H:10],[C:1]([C@@:2]1([H:11])[C:3]([H:12])([H:13])[N:4]=[C:6]1[O:7][C:5]([H:14])([H:15])[H:16])([H:8])([H:9])[H:10],85.9207266045093,25.888616181663604
[n:1]1([H:6])[c:2]([H:7])[c:3]([H:8])[c:4]([H:9])[c:5]1[H:10],[N:1]([C:2](=[C:3])[H:7])([C:5](=[C:4]([H:8])[H:9])[H:10])[H:6],101.824063884061,100.628644551272
[O:1]=[C:2]([C:3]1([C:6](=[O:7])[H:13])[C:4]([H:9])([H:10])[C:5]1([H:11])[H:12])[H:8],[O:1]=[C:2]([C:3]([C:5]([C:4]([H:9])([H:10])[H:13])([H:11])[H:12])=[C:6]=[O:7])[H:8],58.760845800484,-9.37063816829336
[O:1]([C@@:2]1([H:9])[C:3]([H:10])([H:11])[C:4]([H:12])([H:13])[C:5]([H:14])([H:15])[C:6]([H:16])=[C:7]1[H:17])[H:8],[H:8][H:9].[O:1]=[C:2]1[C:3]([H:10])([H:11])[C:4]([H:12])([H:13])[C:5]([H:14])([H:15])[C:6]([H:16])=[C:7]1[H:17],85.6086060119067,9.456764636804811
[N:1]([c:2]1[n:3][o:4][c:5](=[O:6])[n:7]1[H:10])([H:8])[H:9],[N+:1]([c+:2]1[n-:3][o:4][c:5](=[O:6])[n-:7]1)([H:8])([H:9])[H:10],59.7088130843858,40.7823438925191
[C:1]([N:2]1[C@@:3]2([H:11])[C@@:4]3([H:12])[C:5]([H:13])([H:14])[C@:6]1([H:15])[C@@:7]23[H:16])([H:8])([H:9])[H:10],[C:1]([N:2]1[C:3]([H:11])([H:12])[C@@:7]2([H:16])[C:4][C:5]([H:13])([H:14])[C@@:6]12[H:15])([H:8])([H:9])[H:10],56.4866260540755,53.7014288470608
[O:1]([C@@:2]1([H:9])[C:3]([H:10])([H:11])[C:4]([H:12])([H:13])[C:5]([H:14])([H:15])[C:6]([H:16])=[C:7]1[H:17])[H:8],[O:1](/[C:2](=[C:7](\[C:6]([C:5]([C:4](=[C:3]([H:10])[H:11])[H:12])([H:14])[H:15])([H:13])[H:16])[H:17])[H:9])[H:8],93.114937467314,19.3760208795659
[C:1](/[C:2](=[N:3]\[H:11])[O:4][C:5]([C:6](=[O:7])[H:14])([H:12])[H:13])([H:8])([H:9])[H:10],[C:1]([C@:6]1([H:14])[C:5]([H:12])([H:13])[O:4]/[C:2](=[N:3]/[H:11])[O:7]1)([H:8])([H:9])[H:10],98.1805416103176,-7.148152229788611
[N:1](=[C:2]1/[C:3]([H:9])=[C:4]([H:10])[C:5](=[O:6])[O:7]1)\[H:8],[N:1](=[C:2]1/[C@@:3]2([H:9])[C@@:4]([H:10])([C-:5]=[O+:7]1)[O:6]2)\[H:8],125.369267524522,93.9898499310482
[C:1]([C:2]([O:3][H:11])([C:4](=[O:5])[H:12])[C:6](=[O:7])[H:13])([H:8])([H:9])[H:10],[C:1]([O:5]/[C:4](=[C:2](/[O:3][H:11])[C:6](=[O:7])[H:13])[H:12])([H:8])([H:9])[H:10],85.40319463390009,16.7556505659015
[C:1]([O:2][C:3]([C:4]([C:5]#[N:6])([H:12])[H:13])([H:10])[H:11])([H:7])([H:8])[H:9],[C:1]([O:2][C:3]([C:4]([N+:6]#[C-:5])([H:12])[H:13])([H:10])[H:11])([H:7])([H:8])[H:9],60.4582010696054,21.4327348126659
[C:1]([n:2]1[n:3][c:4]([H:11])[o:5][c:6]1=[O:7])([H:8])([H:9])[H:10],[C:1]([N:2]1[N:3]([C:4](=[O:5])[H:11])[C:6]1=[O:7])([H:8])([H:9])[H:10],57.5088307732561,46.285202860283206
[O:1]([C:2]([C@@:3]1([H:10])[C:4]([H:11])([H:12])[C:5]([H:13])([H:14])[O:6]1)([H:8])[H:9])[H:7],[C:2](=[C:3]1[C:4]([H:11])([H:12])[C:5]([H:13])([H:14])[O:6]1)([H:8])[H:9].[O:1]([H:7])[H:10],75.35713177749241,3.4621236808755
[C:1]([O:2][C@@:3]1([H:11])[C:4]([H:12])([H:13])[C:5]([H:14])([H:15])[C@:6]1([C:7]([H:17])([H:18])[H:19])[H:16])([H:8])([H:9])[H:10],[C:1]([O:2][C:3]1=[C:4]([H:13])[C:5]([H:14])([H:15])[C@:6]1([C:7]([H:17])([H:18])[H:19])[H:16])([H:8])([H:9])[H:10].[H:11][H:12],106.152697132078,26.7746607355374
[O:1]([C@@:2]1([H:9])[C:3]([H:10])([H:11])[C@:4]1([O:5][C:6](=[O:7])[H:13])[H:12])[H:8],[O:1]([C:2][C:3]([C:4]([O:5][C:6](=[O:7])[H:13])([H:9])[H:12])([H:10])[H:11])[H:8],57.3571504437876,33.3115927320688
[C:1]([n:2]1[n:3][c:4]([H:10])[n:5][n:6]1)([H:7])([H:8])[H:9],[C:1]([n:3]1[n:2][n:6][n:5][c:4]1[H:10])([H:7])([H:8])[H:9],72.5895608959241,3.87743741638681
[o:1]1[n:2][c:3]([H:6])[n:4][n:5]1,[N:4]#[N:5].[O-:1][N+:2]#[C:3][H:6],17.3661458843582,-20.9923251008314
[C:1]([C@@:2]1([H:11])[C:3]([H:12])([H:13])[C@@:4]2([O:5][H:14])[C:6]([H:15])([H:16])[C@@:7]12[H:17])([H:8])([H:9])[H:10],[C:1]([C@@:2]([C:3][H:13])([C@@:7]1([H:17])[C@@:4]([O:5][H:14])([H:12])[C:6]1([H:15])[H:16])[H:11])([H:8])([H:9])[H:10],83.876608920951,75.75550508250191
[C:1]([C@@:2]1([H:11])[N:3]([H:12])[C:4](=[O:5])[C@:6]1([C:7]([H:14])([H:15])[H:16])[H:13])([H:8])([H:9])[H:10],[C:1]([C:2]([C@@:6]([C:4]1=[N:3][O:5]1)([C:7]([H:14])([H:15])[H:16])[H:13])([H:11])[H:12])([H:8])([H:9])[H:10],83.69549069648379,70.5255015118925
[N:1]#[C:2][c:3]1[c:4]([H:8])[o:5][c:6]([H:9])[c:7]1[H:10],[N:1]1=[C:2]2/[C:3](=[C:7](/[C:6](=[O:5])[H:9])[H:10])[C@:4]12[H:8],111.354247714668,97.3109388914402
[N:1]([c:2]1[c:3]([H:10])[n:4][c:5]([H:11])[n:6][c:7]1[H:12])([H:8])[H:9],[N:1]([C:2]1=[C:7]([H:12])[N:6]([H:11])[C-:5]=[N+:4]=[C:3]1[H:10])([H:8])[H:9],89.68228438000071,51.2674295103219
[C:1]([C@@:2]1([H:10])[C:3]([H:11])([H:12])[C@:4]1([C:5](=[O:6])[H:14])[H:13])([H:7])([H:8])[H:9],[C:1](=[C:2]([C:3]([C@:4]1([H:13])[C:5]([H:9])([H:14])[O:6]1)([H:11])[H:12])[H:10])([H:7])[H:8],98.39017868948852,21.3869545007833
[O:1]=[C:2]([C:3]1([H:7])[C:4]([H:8])([H:9])[C:5]1([H:10])[H:11])[H:6],[O:1]=[C:2]=[C:3]([C:5]([C:4]([H:6])([H:8])[H:9])([H:10])[H:11])[H:7],66.0929687025906,-4.85685497171733
[O:1]([c:2]1[n:3][n:4]([H:8])[c:5]([H:9])[c:6]1[H:10])[H:7],[O:1]([C:2](/[N:3]=[N:4]/[H:8])=[C:6]=[C:5]([H:9])[H:10])[H:7],79.6788168821255,66.7702221946536
[C:1]([C@@:2]1([H:11])[O:3][C@@:4]2([H:12])[C:5]([H:13])([H:14])[C@@:6]12[C:7]([H:15])([H:16])[H:17])([H:8])([H:9])[H:10],[C:1]([C@@:2]([O:3][H:14])([C:6]1([C:7]([H:15])([H:16])[H:17])[C:4]([H:12])=[C:5]1[H:13])[H:11])([H:8])([H:9])[H:10],71.1035451702177,14.1357571396819
[C:1]1([H:8])([H:9])[C@@:2]2([H:10])[C@@:3]3([H:11])[O:4][C:5]([H:12])([H:13])[C@:6]1([H:14])[C@@:7]23[H:15],[C:1]1([H:8])([H:9])[C:2]([H:10])([H:14])[C@:7]([C:3](=[O:4])[H:11])([H:15])[C:6]1=[C:5]([H:12])[H:13],94.7289450579178,-11.9636836307288
[N:1](=[C:2](/[N:3]([C:4](=[O:5])[H:9])[H:8])[H:7])\[H:6],[H:7][H:8].[N:1](=[C:2]=[N:3][C:4](=[O:5])[H:9])[H:6],94.7735060645698,33.1098449441035
[N:1]#[C:2][C@@:3]1([H:8])[O:4][C@@:5]2([H:9])[C:6]([H:10])([H:11])[C@@:7]12[H:12],[N:1](=[C:2]=[C:3]1[O:4][C@@:5]2([H:9])[C:6]([H:10])([H:11])[C@@:7]12[H:12])[H:8],94.57207497621548,28.744004757294302
[n:1]1([H:6])[n:2][c:3]([H:7])[c:4]([H:8])[n:5]1,[N:1]1([H:6])[N-:2][C:3]([H:7])=[C+:4][N:5]1[H:8],82.2128469474291,51.9808875866433
[O:1]=[C:2]([O:3][C:4]([C:5]#[C:6][H:10])([H:8])[H:9])[H:7],[C:4]([H:8])[H:9].[O:1]=[C:2]([O:3][C:5]#[C:6][H:10])[H:7],128.014110707733,118.325855980018
[C:1]([C@@:2]1([H:10])[C:3]([H:11])([H:12])[C@:4]1([C:5]([O:6][H:16])([H:14])[H:15])[H:13])([H:7])([H:8])[H:9],[C:1]([C:2]([C:3]([C@@:4]1([H:13])[C:5]([H:14])([H:15])[O:6]1)([H:11])[H:12])([H:10])[H:16])([H:7])([H:8])[H:9],72.0211042310965,2.71277051617936
[N:1]([c:2]1[n:3][n:4]([H:9])[c:5]([H:10])[c:6]1[H:11])([H:7])[H:8],[N:1]([C:2]1=[N:3][N+:4]([H:9])([H:10])[C-:5]=[C:6]1[H:11])([H:7])[H:8],81.6133537466717,63.7323207396923
[C:1]([C:2]([C:3]([C:4](=[O:5])[C:6](=[O:7])[H:15])([H:13])[H:14])([H:11])[H:12])([H:8])([H:9])[H:10],[C:1]([C:2](=[C:3]([H:13])[H:14])[H:12])([H:8])([H:9])[H:10].[C:4](=[O:5])=[C:6]([O:7][H:11])[H:15],68.6829357018939,40.3387278350583
[C:1]([C:2](/[N:3]=[C:4](/[O:5][C:6]([H:13])([H:14])[H:15])[H:12])([H:10])[H:11])([H:7])([H:8])[H:9],[C:1]([C:2](=[N+:3]=[C-:4][O:5][C:6]([H:13])([H:14])[H:15])[H:11])([H:7])([H:8])[H:9].[H:10][H:12],76.98936793299559,61.26209098456739
[C:1]([C:2]#[C:3][C:4]([C@@:5]1([H:13])[C:6]([H:14])([H:15])[O:7]1)([H:11])[H:12])([H:8])([H:9])[H:10],[C-:5]1=[O+:7][C:6]1([H:14])[H:15].[C:1]([C:2](=[C:3]=[C:4]([H:11])[H:12])[H:13])([H:8])([H:9])[H:10],83.5465607065031,56.927980212509006
[C:1]([C:2]([C@@:3]1([H:12])[O:4][C@:5]1([C:6]([H:14])([H:15])[H:16])[H:13])([H:10])[H:11])([H:7])([H:8])[H:9],[C:1]([C:2]([C:3][C@@:5]([O:4][H:12])([C:6]([H:14])([H:15])[H:16])[H:13])([H:10])[H:11])([H:7])([H:8])[H:9],72.5144401267687,67.6538508181998
[O:1]([C:2]([C@@:3]([O:4][H:11])([C:5](=[O:6])[H:12])[H:10])([H:8])[H:9])[H:7],[O:1]([C:2](/[C:3]([O:4][H:10])=[C:5](/[O:6][H:11])[H:12])([H:8])[H:9])[H:7],66.3112232346454,10.3828789279799
[C:1]([C@@:2]1([H:11])[N:3]([H:12])[C@:4]1([C@@:5]1([H:14])[C:6]([H:15])([H:16])[N:7]1[H:17])[H:13])([H:8])([H:9])[H:10],[C:1]1([H:9])([H:10])[C@:2]([N:3]([H:8])[H:12])([H:11])[C@:4]1([C@@:5]1([H:14])[C:6]([H:15])([H:16])[N:7]1[H:17])[H:13],105.545405606647,-3.96399968499513
[C:1]([C:2](=[O:3])[C@@:4]([O:5][H:12])([C:6](=[O:7])[H:13])[H:11])([H:8])([H:9])[H:10],[C:1]([C:2](=[O:3])/[C:4]([O:5][H:11])=[C:6](/[O:7][H:12])[H:13])([H:8])([H:9])[H:10],61.3295395422676,5.67266379931421
[C:1]([C:2]([C@@:3]1([H:13])[C:4]([H:14])([H:15])[C@:5]1([C:6]([O:7][H:19])([H:17])[H:18])[H:16])([H:11])[H:12])([H:8])([H:9])[H:10],[C:1](/[C:2](=[C:3](/[C:4](/[C:5](=[C:6](\[O:7][H:19])[H:18])[H:16])([H:14])[H:15])[H:13])[H:12])([H:8])([H:9])[H:10].[H:11][H:17],68.58116840079799,19.0582094183332
[N:1]([C:2](=[O:3])[N:4]([C:5](=[O:6])[H:10])[H:9])([H:7])[H:8],[N:1]([C:2](=[O:3])/[N:4]=[C:5](/[O:6][H:9])[H:10])([H:7])[H:8],41.934086638481496,10.7577799721544
[O:1]([C:2]1([H:8])[C:3]([H:9])([H:10])[C:4]([H:11])([H:12])[C:5]([H:13])([H:14])[C:6]1([H:15])[H:16])[H:7],[O:1]([C:6]([C:5]([C:4]([C:3]([C:2][H:8])([H:9])[H:10])([H:11])[H:12])([H:13])[H:14])([H:15])[H:16])[H:7],118.335286507004,95.0852319589768
[C:1]([C:2](=[O:3])[C:4]([C:5](=[O:6])[H:12])([H:10])[H:11])([H:7])([H:8])[H:9],[C:1](=[C:2]=[O:3])([H:8])[H:9].[C:4](=[C:5]([O:6][H:7])[H:12])([H:10])[H:11],55.509943067372205,30.3559599032414
[C:1]([C@@:2]1([C:3]([C:4]#[C:5][H:13])([H:11])[H:12])[C:6]([H:14])([H:15])[N:7]1[H:16])([H:8])([H:9])[H:10],[C:1]([C@@:2]1(/[C:3](=[C:4](\[C:5][H:13])[H:12])[H:11])[C:6]([H:14])([H:15])[N:7]1[H:16])([H:8])([H:9])[H:10],77.10885653166099,57.63757207785751
[O:1]=[C:2]([C:3]1([C:6](=[O:7])[H:13])[C:4]([H:9])([H:10])[C:5]1([H:11])[H:12])[H:8],[O:1]=[C:2]([C:3]1([C:6][O:7][H:13])[C:4]([H:9])([H:10])[C:5]1([H:11])[H:12])[H:8],77.7442868316853,48.3532310642764
[C:1]([C:2]#[C:3][C:4]#[N:5])([H:6])([H:7])[H:8],[C:1]([C:2](=[C:3])[C:4]#[N:5])([H:6])([H:7])[H:8],55.4589037436081,53.144717034787206
[N:1]([C:2](=[O:3])[C@@:4]1([H:9])[C:5]([H:10])([H:11])[O:6]1)([H:7])[H:8],[C:2](=[O:3])=[C:4]1[C:5]([H:10])([H:11])[O:6]1.[N:1]([H:7])([H:8])[H:9],87.0103387432482,58.5996652707376
[C:1]([O:2][C:3]([C@@:4]1([H:12])[C:5]([H:13])([H:14])[O:6]1)([H:10])[H:11])([H:7])([H:8])[H:9],[C:1]([O:2][C:3]([C@@:4]([C:5][H:14])([O:6][H:13])[H:12])([H:10])[H:11])([H:7])([H:8])[H:9],72.1387090354174,68.9603457119099
[C:1](#[C:2][C:3]([C:4]#[C:5][H:9])([H:7])[H:8])[H:6],[C:1](=[C:2]=[C:3]([C:4]#[C:5][H:9])[H:8])([H:6])[H:7],75.77463650488521,-6.5269346105605495
[O:1]([C@@:2]1([H:8])[C:3]([H:9])([H:10])[N:4]2[C:5]([H:11])([H:12])[C@@:6]12[H:13])[H:7],[O:1]([C@@:2]1([H:8])[C-:3]([H:9])[N+:4]2([H:10])[C:5]([H:11])([H:12])[C@@:6]12[H:13])[H:7],84.77409656507879,57.407633125801794
[O:1]=[C:2]1[C:3]([H:6])([H:7])[O:4][C:5]1([H:8])[H:9],[O:1]([C:2]1=[C:3]([H:6])[O:4][C:5]1([H:8])[H:9])[H:7],83.31343111572569,22.160882015672303
[N:1]([c:2]1[c:3]([H:10])[n:4][c:5]([H:11])[n:6][c:7]1[H:12])([H:8])[H:9],[N:1]([C:2][C@@:3]1([H:10])[N:4]=[C:5]([H:11])[N:6]=[C:7]1[H:12])([H:8])[H:9],79.1296963946291,56.9099932613237
[C:1]([C:2]([C@@:3]([C:4]([H:13])([H:14])[H:15])([O:5][C:6]([H:16])([H:17])[H:18])[H:12])([H:10])[H:11])([H:7])([H:8])[H:9],[C:1]([H:7])([H:8])([H:9])[H:17].[C:2](=[C:3]([C:4]([H:13])([H:14])[H:15])[H:12])([H:10])[H:11].[O:5]=[C:6]([H:16])[H:18],112.855432392803,23.516343435649095
